link,source,bias,topic,title,content,Country,compound
https://www.huffpost.com/entry/trumps-tariffs-first-term-did-little-to-alter-economy-but-this-time-may-be-different_n_674868f7e4b067cbed40d3e5,Huffington Post,neutral,Politics,Trump's Tariffs In His First Term Did Little To Alter Economy — But This Time May Be Different,"LOADING ERROR LOADING  WASHINGTON (AP) — Donald Trump loved to use tariffs on foreign goods during his first presidency. But their impact was barely noticeable in the overall economy, even if their aftershocks were clear in specific industries.  The data show they never fully delivered on his promised factory jobs. Nor did they provoke the avalanche of inflation that critics feared.  Advertisement  This time, though, his tariff threats might be different.  The president-elect is talking about going much bigger — on a potential scale that creates more uncertainty about whether he’ll do what he says and what the consequences could be.  “There’s going to be a lot more tariffs, I mean, he’s pretty clear,” said Michael Stumo, the CEO of Coalition for a Prosperous America, a group that has supported import taxes to help domestic manufacturing.  The president-elect posted on social media Monday that on his first day in office he would impose 25% tariffs on all goods imported from Mexico and Canada until those countries satisfactorily stop illegal immigration and the flow of illegal drugs such as fentanyl into the United States.  Advertisement  Those tariffs could essentially blow up the North American trade pact that Trump’s team negotiated during his initial term. But on Wednesday, Trump posted on social media that he had spoken with Mexican President Claudia Sheinbaum and she had agreed to stop unauthorized migration across the border into the United States.  Republican presidential nominee former President Donald Trump listens during a campaign rally at Santander Arena, Monday, Nov. 4, 2024, in Reading, Pa. (AP Photo/Evan Vucci) via Associated Press  Trump also posted on Monday that Chinese imports would face additional tariffs of 10% until Beijing cracks down on the production of materials used in making fentanyl.  Advertisement  Democrats and business groups warn of risks from Trump’s tariff threats  Business groups were quick to warn about rapidly escalating inflation. House Democrats put together legislation to strip a president’s ability to unilaterally apply tariffs this drastic, warning that they would likely lead to higher prices for autos, shoes, housing and groceries.  Sheinbaum initially said Wednesday that her administration is already working up a list of possible retaliatory tariffs “if the situation comes to that.” Similarly, the Canadian government has also started to explore retaliatory tariffs if Trump takes action.  House Democrats on Tuesday introduced a bill that would require congressional approval for a president to impose tariffs due to claims of a national emergency, a largely symbolic action given Republicans’ coming control of both the House and Senate.  Advertisement  “This legislation would enable Congress to limit this sweeping emergency authority and put in place the necessary Congressional oversight before any president – Democrat or Republican – could indiscriminately raise costs on the American people through tariffs,” said Rep. Suzan DelBene, D-Wash.  Claudia Sheinbaum Pardo, President of Mexico, speaks during a briefing conference about the rescue of Mexican Petroleum (PEMEX), at the National Palace. (Photo by Carlos Santiago/Eyepix Group/LightRocket via Getty Images) Eyepix Group via Getty Images  But for Trump, tariffs are now a tested tool that seems less politically controversial even if the mandate he received in November’s election largely involved restraining inflation.  Advertisement  The tariffs he imposed on China in his first term were continued by President Joe Biden, a Democrat who even expanded tariffs and restrictions on the world’s second largest economy. Biden administration officials looked at removing Trump’s tariffs in order to bring down inflationary pressures, only to find they were unlikely to help significantly.  Tariffs were “so new and unique that it freaked everybody out in 2017,” said Stumo, but they are now seen as part of the policy toolkit by the United States and other countries.  Trump’s first term tariffs had a modest impact on economy  Trump imposed tariffs on solar panels and washing machines at the start of 2018, moves that might have pushed up prices in those sectors even though they also overlapped with plans to open washing machine plants in Tennessee and South Carolina.  Advertisement  His administration also levied tariffs on steel and aluminum, including against allies. He then increased tariffs on China, leading to a trade conflict and a limited 2020 agreement that failed to produce the promised Chinese purchases of U.S. goods.  Still, the dispute changed relations with China as more U.S. companies looked for alternative suppliers in other countries. Economic research also found the United States may have sacrificed some of its “soft power” as the Chinese population began to watch fewer American movies.  The Federal Reserve kept inflation roughly on target, but factory construction spending never jumped in a way that suggested a lasting gain in manufacturing jobs. Separate economic research found the tariff war with China did nothing economically for the communities hurt by offshoring, but it did help Trump and Republicans in those communities politically.  Advertisement  When Trump first became president in 2017, the federal government collected $34.6 billion in customs, duties and fees. That sum more than doubled under Trump to $70.8 billion in 2019, according to Office of Management and Budget records.  While that sum might seem meaningful, it was relatively small compared with the overall economy. America’s gross domestic product is now $29.3 trillion, according to the Bureau of Economic Analysis. The total tariffs collected in the United States would equal less than 0.3% of GDP.  Trump wants much more far-reaching tariffs going forward  The new tariffs being floated by Trump now are dramatically larger and there could be far more significant impacts.  Advertisement  If Mexico, Canada, and China faced the additional tariffs proposed by Trump on all goods imported to the United States, that could be roughly equal to $266 billion in tax collections, a number that does not assume any disruptions in trade or retaliatory moves by other countries. The cost of those taxes would likely be borne by U.S. families, importers and domestic and foreign companies in the form of higher prices or lower profits.  Former Biden administration officials said they worried that companies could piggyback on Trump’s tariffs — if they’re imposed — as a rationale to raise their prices. This would mirror price increases by many companies in 2022 that were made possible because of Russia’s invasion of Ukraine, which pushed up food and energy prices and gave the companies cover to further raise their own prices.  “I’m very worried about the total indiscriminate tariffs on more than China — that it gives cover to firms to jack up prices,” said Jen Harris, a former Biden White House official who is now director of the Economy and Society Initiative at the William and Flora Hewlett Foundation.  Advertisement  But what Trump didn’t really spell out is what might cause him to back down on tariffs and declare a victory. What he is creating instead with his tariff threats is a sense of uncertainty as companies and countries await the details to figure out what all of this could mean.  “We know the key economic policy priorities of the incoming Trump administration, but we don’t know how or when they will be addressed,” said Greg Daco, chief U.S. economist at EY-Parthenon.  __",US,0.511
https://www.huffpost.com/entry/tgi-fridays-files-chapter-11-bankruptcy-protection_n_672651f8e4b0c69b94984627,Huffington Post,neutral,Politics,TGI Fridays Files For Chapter 11 Bankruptcy Protection,"Photo of the permanently shuttered TGI Fridays in Islandia, New York, on January 3, 2024. (Photo by Steve Pfost/Newsday via Getty Images) Newsday LLC via Getty Images  DALLAS (AP) — Restaurant chain TGI Fridays filed for bankruptcy protection Saturday, saying it is looking for ways to “ensure the long-term viability” of the casual dining brand after closing many of its branches this year.  The Dallas-based company filed for Chapter 11 bankruptcy protection in a Texas federal court.  TGI Fridays Executive Chairman Rohit Manocha in a statement said the “primary driver of our financial challenges resulted from COVID-19 and our capital structure.”  Advertisement  Sit-down chain restaurants have more broadly faced challenges in recent years as diners choose to get food delivered or visit upscale fast food chains like Chipotle and Shake Shack.  A U.S. bankruptcy judge in September approved a reorganization plan for seafood chain Red Lobster after years of mounting losses and dwindling customers.  Founded in 1965, the popularity of TGI Fridays peaked in 2008 with 601 restaurants in the U.S. and a $2 billion business, according to Kevin Schimpf, director of industry research at Technomic. Its sales in the U.S. were $728 million in 2023, down 15% from the prior year, according to Technomic.  Advertisement  It now counts 163 restaurants in the U.S., down from 269 last year. It closed 36 in January and dozens more in the past week.",US,0.7506
https://www.huffpost.com/entry/consumer-confidence-good-economic-news-harris_n_672297f5e4b02f5ab1d20ddf,Huffington Post,neutral,Politics,Kamala Harris Gets Favorable Economic News Ahead Of Vote,"LOADING ERROR LOADING  With only days to go before the Nov. 5 election, the presidential campaign of Vice President Kamala Harris got some good news in the form of solid economic readings this week.  The Commerce Department’s first estimate of economic growth in the July-September quarter, out Wednesday morning, found a 2.8% growth rate, a solid pace likely to keep unemployment down and wages rising.  Advertisement  On Tuesday, the Conference Board, a think tank, reported that its monthly consumer confidence measure jumped to 108.7 in October from 99.2 in September. That’s the biggest one-month change since March 2021, when the U.S. economy was still moving out of the slowdown caused by the COVID-19 pandemic.  Even gas prices have turned more favorable for the White House. The automotive organization AAA said the average price for a gallon of regular gasoline was $3.135 on Wednesday, and ranged as low as $2.897 to $2.687 in the Southern and central states.  The White House touted the statistics, the last major set of data that will be released ahead of the election aside from the October jobs report Friday.  Advertisement  “It wasn’t so long ago when commentators were certain that we would need a recession to beat inflation caused by the pandemic,” Lael Brainard, director of the White House’s National Economic Council, told reporters Wednesday. “But it’s now clear we’ve been able to bring inflation down to rates from before the pandemic while growing faster than projected. And that didn’t happen by accident.”  However, the reports, and Brainard’s assessment, stand in stark contrast with how voters perceive the economy. An Economist/YouGov survey found that 97% of respondents felt the economy was important and 38% of those polled felt the economy was in poor shape, compared to only 51% who felt it was fair or good.  But with the widely watched Dow Jones Industrial Average of stocks hitting record highs in recent weeks, the Federal Reserve cutting interest rates as insurance against a downturn, and price growth continuing to moderate, there are signs the economic mood may be lifting just in time to help Harris in her quest to succeed fellow Democrat Joe Biden as president.  Advertisement  The consumer confidence report data showed that expectations of the economy entering a recession fell in September, to their lowest levels since at least July 2022. Respondents’ expectations for their families’ financial situation six months from now were also the highest since then.  Brainard said the new estimate of economic growth, the first before revisions in November and December, brought the annual average rate of economic growth under Biden to 3.2%, the highest of any president since the turn of the century.  However, that hasn’t kept GOP presidential nominee Donald Trump and his allies from talking about how inflation hit a four-decade high in 2022, and saying the economy had been artificially propped up.  Advertisement  Billionaire tech mogul Elon Musk, who has endorsed Trump, recently said federal debt has fueled the economy, and that budget cuts supported by Trump would cause “temporary hardship” for some people.  The next big economic report will be the monthly jobs tally released by the Labor Department on Friday morning. According to a survey of economists by Reuters, the projected growth in payrolls is only 90,000 jobs. That would be the lowest number in a while, as October saw a brief port strike as well as economic disruptions from Hurricane Helene in the Southeastern U.S.  Brainard downplayed expectations, calling the Labor release “a noisy report.”  “We anticipate that the payroll numbers will be lower as a result of those disruptions,” she said. “But nonetheless, we don’t anticipate that this will in any way affect the underlying trend. And the underlying trend, as you can see in several months of data, has been quite resilient.”",US,0.9632
https://www.huffpost.com/entry/melania-barron-trump-young-voters-donald-trump-campaign_n_6753d33de4b0807fc897c56a,Huffington Post,neutral,Politics,Melania Trump Says Barron Trump Was 'Very Vocal' In His Father's Campaign,"Don't let this be the end of the free press. The free press is under attack — and America's future hangs in the balance. As other newsrooms bow to political pressure, HuffPost is not backing down.  Would you help us keep our news free for all? We can't do it without you.  Can't afford to contribute? Support HuffPost by creating a free account and log in while you read.",US,0.9412
https://www.huffpost.com/entry/james-carville-calls-biden-most-tragic-figure_n_67530e10e4b0b9c809f7ea74,Huffington Post,neutral,Politics,'He Knows That He F**ked Up': James Carville Calls Biden 'Most Tragic Figure' In U.S. Politics,"LOADING ERROR LOADING  James Carville says President Joe Biden is the “most tragic” political figure of his lifetime, not because of his controversial pardon of his son Hunter Biden, but because Carville thinks Biden’s delayed exit from the race gave Democrats little chance of winning the 2024 presidential election.  “I actually feel for Biden, and he knows that he fucked up,” Carville said Thursday in a video for Politicon. “He wasn’t crooked, he didn’t pursue bad policies, he is the most tolerant, loving, caring, non-prejudiced person you can imagine, and this is what he’s faced with.”  Advertisement  Biden pledged both to run for reelection and not to interfere in his son’s felony tax and gun charges, but reversed course on both issues; he dropped out of the race in July and pardoned his son on Sunday for any crimes he may have committed between early 2014 and late 2024.  Vice President Kamala Harris, who took Biden’s place as the Democratic presidential nominee, ultimately lost the election to her GOP opponent, President-elect Donald Trump. Carville argues that Biden’s initial wavering, and the Democrats’ subsequent electoral loss, turned an otherwise admirable run into a failure.  “The most tragic figure in American politics in my lifetime is President Biden,” Carville declared.  James Carville said that Joe Biden's tarnished legacy ""is fucking self-inflicted."" Left: Raul E. Diego/Anadolu Agency/Getty Images; Right: Jacquelyn Martin/Associated Press  Advertisement  Addressing Biden’s reversal on pardoning his own son, Carville seemed relatively unbothered. “So he said, ‘I’ll never pardon the kid,’ OK … everybody’s going to do whatever they’re gonna do with their own children,” he reasoned.  “But ... if he would have in September of 2023 or August said that he wasn’t going to run, goddamn we would have won this election,” Carville argued. “And it wouldn’t have been that close because we would’ve had so many talented frickin’ people that were running.”  The longtime Democratic strategist said that Biden could have left the White House “on a high note” as “the toast of Washington” with landmarks named after him, and that a future Democratic president could’ve pardoned Hunter Biden.  Advertisement  “What’s so sad [is], it didn’t have to be this way,” Carville added. “He brought it all on himself.”  The strategist had predicted a clear-cut win for Harris but admitted after she lost that a lack of Democratic primaries had left the party without options. Carville reiterated Thursday that he deeply respects Biden, which made the election outcome all the more devastating, he said.",US,-0.7011
https://www.huffpost.com/entry/charlamagne-tha-god-slams-biden-reversal-on-hunter-pardon-in-tiff-with-whoopi-goldberg_n_6751aeb1e4b014edcda65669,Huffington Post,neutral,Politics,Charlamagne Tha God Slams Reversal On Hunter Biden Pardon In Tiff With Whoopi Goldberg,"LOADING ERROR LOADING  Charlamagne Tha God on Wednesday called out Whoopi Goldberg for refusing to concede the contradiction in President Joe Biden choosing to pardon his son after previously claiming nobody is “above the law.”  Hunter Biden faced felony tax and gun charges, which respectively carried sentences of up to 17 and 25 years in prison, but was pardoned by his father Sunday for any crimes he “committed or may have committed or taken part in” between Jan. 1, 2014, and Dec. 1, 2024.  Advertisement  Charlamagne, the outspoken “The Breakfast Club” radio show co-host, argued Wednesday on “The View” that the bipartisan condemnation of the pardon is “valid” because “Democrats stand on this moral high ground all the time” — and “act so self-righteous” about justice.  Joe Biden previously said he would not intervene in his son’s impending prosecutions. He also stated on social media following the guilty verdict of President-elect Donald Trump in his New York City criminal trial in May that “No one is above the law.”  “He could have said, ‘Hey man, I’m not focused on that right now,’ but since they were calling Trump a threat to democracy and they were saying nobody is above the law ... [they contradicted what] they were running on,” Charlamagne said Wednesday.  Advertisement  He continued, “So when he kept saying things like, ‘Ah, you know, nobody is above the law, I respect the jury’s decision in regards to my son,’ he didn’t believe that! But he didn’t have to volunteer that lie to begin with.”  That last line earned Charlamagne some temporary ire from Goldberg.  “I’m going to stop you for a second,” she said, and argued to the radio host, born Lenard McKelvey, that he doesn’t actually know if “it was a lie” or why the president reversed course regarding the pardon.  “You really think he just changed his mind over Thanksgiving weekend all of a sudden?” Charlamagne asked.  Advertisement  “I think he changed his mind because he got sick of watching everybody else get over,” said Goldberg. “At some point, you get to the place where you just go, ’So I’m just going to follow the straight and narrow, always, ‘cause that’s what’s expected of Democrats?’”  Charlamagne said the expectation in this case came from the president himself, however, and slammed the team-based mentality of partisan loyalists who “refuse to be objective” about their own party.  Goldberg, a Democrat, said in response, “Democrats are not a monolith.”  “Why can’t you say when Democrats are wrong?” Charlamagne replied. “And why can’t Republicans say when Republicans are wrong?”  Advertisement  Goldberg claimed she does hold the party accountable on the air and reiterated that she doesn’t think the pardon was a political mistake.  Charlamagne called her response “ridiculous,” which Goldberg misheard as an insult, prompting him to repeat his claim and make amends on air.  “I didn’t say you were ridiculous, Ms. Goldberg,” said Charlamagne before they hugged. “I would never.”",US,-0.9437
https://www.huffpost.com/news/topic/extremism,Huffington Post,neutral,International,Extremism,"The Proud Boys are just “the guys who went and fought antifa,” Joe Kent said of the rioters who tried to overthrow the U.S. government on Jan. 6, 2021.",US,0.2023
https://www.huffpost.com/news/media,Huffington Post,neutral,International,Media,"By entering your email and clicking Sign Up, you're agreeing to let us send you customized marketing messages about us and our advertising partners. You are also agreeing to our Terms of Service and Privacy Policy.",US,0.5859
https://www.huffpost.com/section/video,Huffington Post,neutral,International,Videos,THE BEST OF THE REST,US,0.6369
https://www.huffpost.com/entry/donald-trump-hosts-apple-ceo-tim-cook-at-mar-a-lago_n_675d88a4e4b01d779ad1f5cf,Huffington Post,neutral,International,Donald Trump Hosts Apple CEO Tim Cook At Mar-A-Lago,"Other news outlets have retreated behind paywalls. At HuffPost, we believe journalism should be free for everyone.  Would you help us provide essential information to our readers during this critical time? We can't do it without you.  Can't afford to contribute? Support HuffPost by creating a free account and log in while you read.",US,0.8987
https://www.huffpost.com/entry/bc-us-drone-flights-new-jersey-what-to-know_n_675dd6d4e4b0e1241a41767f,Huffington Post,neutral,International,What We Know (And Don't Know) About The Mysterious New Jersey Drone Sightings,"LOADING ERROR LOADING  A large number of mysterious drones have been reported flying over parts of New Jersey and the East Coast in recent weeks, sparking speculation and concern over who sent them and why.  New Jersey Gov. Phil Murphy wrote to President Joe Biden asking for answers. New Jersey’s new senator, Andy Kim, spent Thursday night on a drone hunt in rural northern New Jersey, and posted about it on X.  Advertisement  Murphy and law enforcement officials have stressed that the drones don’t appear to be a threat to public safety, but many state and municipal lawmakers have nonetheless called for stricter rules about who can fly the unmanned aircraft.  The FBI is among several agencies investigating and has asked residents to share videos, photos and other information they may have about the drones.  In this image taken from video provided by MartyA45_, several drones appear to be flying over Randolph, N.J., on Wednesday, Dec. 4, 2024. MartyA45_ via AP  Advertisement  What’s the deal with the drones in New Jersey?  Dozens of witnesses have reported seeing drones in New Jersey starting in November.  At first, the drones were spotted flying along the scenic Raritan River, a waterway that feeds the Round Valley Reservoir, the state’s largest aquifer, about 50 miles (80 kilometers) west of New York City.  But soon sightings were reported statewide, including near the Picatinny Arsenal, a U.S. military research and manufacturing facility, and over President-elect Donald Trump’s golf course in Bedminster.  The aircraft have also recently been spotted in coastal areas.  U.S. Rep. Chris Smith said a Coast Guard commanding officer told him a dozen drones closely followed a Coast Guard lifeboat near Barnegat Light and Island Beach State Park in Ocean County over the weekend.  Advertisement  Drones have been spotted over New York City  Drone sightings have now been reported in New York City, where a permit is required, and Mayor Eric Adams says the city is investigating and collaborating with New Jersey and federal officials.  The runways at Stewart International Airport – about 60 miles (96 kilometers) north of New York City — were shut down for about one hour Friday night because of drone activity in the airspace, New York Gov. Kathy Hochul said.  “This has gone too far,” she said in a statement.  The governor called on Congress to pass legislation to strengthen the FAA’s oversight of drones and give more authority to state and local law enforcement agencies to investigate the activity.  Advertisement  “Extending these powers to New York State and our peers is essential,” she said. “Until those powers are granted to state and local officials, the Biden administration must step in by directing additional federal law enforcement to New York and the surrounding region to ensure the safety of our critical infrastructure and our people.”  This photo provided by Brian Glenn shows what appears to be multiple drones flying over Bernardsville, N.J., on Thursday, Dec. 5, 2024. Brian Glenn/TMX via AP,  Are these drones dangerous?  The White House has said that a review of the reported sightings shows that many of them are actually manned aircraft being flown lawfully, echoing the opinion of officials and drone experts.  Advertisement  The federal Homeland Security Department and FBI also said in a joint statement they have no evidence that the sightings pose “a national security or public safety threat or have a foreign nexus.”  Assemblywoman Dawn Fantasia, who was briefed by the Department of Homeland Security, said the reported drones have been up to 6 feet (1.8 meters) in diameter and sometimes travel with their lights switched off. This is much larger than those typically flown by drone hobbyists and she said they appear to avoid detection by traditional methods such as helicopter and radio.  Who sent the drones?  Authorities say they do not know who is behind the drones.  The FBI, Homeland Security and state police are investigating the sightings. Authorities say they don’t know if it is one drone that has been spotted many times or if there are multiple aircraft being flown in a coordinated effort.  Advertisement  Speculation has raged online, with some expressing concerns that the drone or drones could be part of a nefarious plot by foreign agents. Officials stress that ongoing state and federal investigations have found no evidence to support those fears.  Two Republican Jersey Shore-area congressmen, Smith and U.S. Rep. Jeff Van Drew, have called on the military to shoot down the drones, citing safety concerns.  The Pentagon insists the drones do not represent a threat from abroad.  Pentagon spokesperson Maj. Gen. Pat Ryder said Thursday that the military’s initial assessment after consulting with the Department of Homeland Security and the National Security Council — that the drones are not of foreign origin — remains unchanged.  Advertisement  Pentagon spokeswoman Sabrina Singh said Wednesday that the aircraft are not U.S. military drones.  What have officials said about the mysterious drone sightings?  President-elect Donald Trump has posted that he believes the government knows more than it’s saying. “Let the public know, and now. Otherwise, shoot them down!!!” he posted on his social media site.  U.S. Sen. Richard Blumenthal of Connecticut on Thursday said the drowns should be “shot down, if necessary,” even as it remains unclear who owns the unmanned aircraft.  “We should be doing some very urgent intelligence analysis and take them out of the skies, especially if they’re flying over airports or military bases,” Blumenthal said.  Advertisement  Experts, however, warn not to shoot at anything in the sky.  Trisha Bushey, 48, of Lebanon Township, New Jersey, lives near Round Valley Reservoir where there have been numerous sightings and said she doesn’t believe the assertion that the drones aren’t a risk to public safety.  “How can you say it’s not posing a threat if you don’t know what it is?” she said. “I think that’s why so many people are uneasy.”  Are drones allowed in New Jersey?  The flying of drones for recreational and commercial use is legal in New Jersey, but it is subject to local and Federal Aviation Administration regulations and flight restrictions.  Advertisement  In New York City, a permit is required to take off or land an unmanned aircraft.  Operators must be FAA certified.  Have drones been spotted anywhere else?  Sightings also have been reported in Virginia and elsewhere.  Two people said they spotted an aircraft Thursday night near Virginia Beach that was unlike any other they’ve seen.  The flying object was over the ocean and they watched as it slowly moved over a Virginia Army National Guard facility, John Knight told The Virginian-Pilot.  “It was definitely different,” said Knight, who took videos of what he thinks was a drone the size of a small truck.  Advertisement  “It flew like a helicopter but made no noise,” he added.  The Virginia National Guard did not have any aircraft operating in the facility’s area Thursday night, according to spokesperson A.A. “Cotton” Puryear. Its leadership is aware of the incident and it’s under investigation, Puryear said.  Another military installation in the area is Naval Air Station Oceana Dam Neck Annex. NAS Oceana, the East Coast master jet base in Virginia Beach, is aware of recent reports of drone sightings in the area and is coordinating with federal and state agencies to ensure the safety of its personnel and operations, Katie Hewett, public affairs officer, said in an email Friday.  Knight submitted the videos Thursday night to the FBI tip line.  Drones were also spotted last month in the U.K. The U.S. Air Force said several small unmanned aircraft were detected near four military bases in England that are used by American forces.  Advertisement  ___",US,0.8056
https://www.huffpost.com/entry/canadian-lawmaker-charlie-angus-trump-tariff-threats_n_675d1310e4b08821cba7a322,Huffington Post,neutral,International,'He's A Juvenile': Canadian Lawmaker Slams Trump's 'Idiotic Behavior' After Tariff Threats,"LOADING ERROR LOADING  A Canadian lawmaker who recently gave a speech ripping Republican Donald Trump doubled down on his criticism following the U.S. president-elect’s tariff threats and other remarks targeting Canada.  Charlie Angus, a member of the left-leaning New Democratic Party who serves in the Canadian Parliament, said in an interview released Friday that his response was a “really simple” matter of “standing up and saying no.”  Advertisement  “We’re going to have tough negotiations, fair play. But this kind of dismissive, idiotic behavior? I mean, he’s a juvenile,” Angus told Ben Meiselas of the MeidasTouch Network in reference to Trump.  His comments arrive after Trump, who has threatened to impose a 25% tariff on all goods coming into the U.S. from Canada and Mexico, has blamed those two countries for migrants and fentanyl “pouring” into America.  The U.S. president-elect, whose Florida estate received a visit from Canadian Prime Minister Justin Trudeau last month, reportedly suggested during the meeting that Canada could become the “51st state” if the proposed tariffs kill its economy, in a remark that purportedly got nervous laughter out of Trudeau and others.  Advertisement  Earlier this week, Trump took to his Truth Social platform to mock Trudeau, a member of Canada’s Liberal Party, by referring to him as the “Governor” of the “Great State of Canada.”  Canadian officials have pushed back against Trump’s tariff threats.  Ontario — Canada’s most populous province and home to the Liquor Control Board of Ontario, which bills itself as “one of the largest retailers and wholesalers of beverage alcohol in the world” — could restrict LCBO from buying U.S.-made alcohol and also restrict electricity exports if Trump imposes sweeping tariffs, a senior official in the province reportedly said Thursday.  Angus, in Tuesday remarks in the Canadian House of Commons, had said that his country has previously “stood up” to America despite the two nations being “neighbors.”  Advertisement  “We’re in a different situation with Donald Trump,” Angus said, adding that Trump is “seriously undermining the democratic process in the United States, and he thinks he can just push us around. He insults us.”  He also remarked: “We need to stand up to Donald Trump. Not to be boasting like he boasts and not to be threatening like he threatens, but to stand for Canadian values. That, no, we will counter falsehood with truth. That we will be a good neighbor, that we will protect our border but that we will not be pushed around.”  Angus told Meiselas that Canadians are “not going to be slapped around.”  “There’s a tradition in Canada of not wanting to be openly confrontive, which is fair — I think that’s who we are,” he said. “But Donald Trump’s a different kind of animal. He’s playing for the rage algorithms, and I don’t think we should allow him that free rein.”  Advertisement  He later invited Trump to visit Canada “anytime in the winter.”  “Try and drive our roads. Try and win an argument with any woman in Canada,” he said. “We’re pretty tough and resilient people.”",US,-0.7272
https://www.huffpost.com/entry/bc-us-drone-flights-new-jersey-buzz_n_675da134e4b0d04c00344eb2,Huffington Post,neutral,International,"Drone Mystery Grows As Flying Object Sightings Continue In New Jersey, Other States","LOADING ERROR LOADING  CHATHAM, N.J. (AP) — That buzzing coming out of New Jersey? It’s unclear if it’s drones or something else, but for sure the nighttime sightings are producing tons of talk, a raft of conspiracy theories and craned necks looking skyward.  Cropping up on local news and social media sites around Thanksgiving, the saga of the drones reported over New Jersey has reached incredible heights.  Advertisement  This week seems to have begun a new, higher-profile chapter: Lawmakers are demanding (but so far not getting) explanations from federal and state authorities about what’s behind them. Gov. Phil Murphy wrote to President Joe Biden asking for answers. New Jersey’s new senator, Andy Kim, spent Thursday night on a drone hunt in rural northern New Jersey, and posted about it on X.  More drone sightings have been reported in New York City, and Mayor Eric Adams says the city is investigating and collaborating with New Jersey and federal officials. And then President-elect Donald Trump posted that he believes the government knows more than it’s saying. “Let the public know, and now. Otherwise, shoot them down!!!” he posted on his social media site.  This photo provided by Trisha Bushey shows the evening sky and points of light near in Lebanon Township, N.J., on Thursday, Dec. 5, 2024. (Trisha Bushey via AP) Trisha Bushey via AP  Advertisement  But perhaps the most fantastic development is the dizzying proliferation of conspiracies, none of which has been confirmed or suggested by federal and state officials who say they’re looking into what’s happening. It has become shorthand to refer to the flying machines as drones, but there are questions about whether what people are seeing are unmanned aircraft or something else.  Some theorize the drones came from an Iranian mothership. Others think they are the Secret Service making sure President-elect Donald Trump’s Bedminster property is secure. Others worry about China. The deep state. And on.  In the face of uncertainty, people have done what they do in 2024: Create a social media group.  The Facebook page, New Jersey Mystery Drones — let’s solve it, has nearly 44,000 members, up from 39,000 late Thursday. People are posting their photo and video sightings, and the online commenters take it from there.  Advertisement  One video shows a whitish light flying in a darkened sky, and one commenter concludes it’s otherworldly. “Straight up orbs,” the person says. Others weigh in to say it’s a plane or maybe a satellite. Another group called for hunting the drones literally, shooting them down like turkeys. (Do not shoot at anything in the sky, experts warn.)  Trisha Bushey, 48, of Lebanon Township, New Jersey, lives near Round Valley Reservoir where there have been numerous sightings. She said she first posted photos online last month wondering what the objects were and became convinced they were drones when she saw how they moved and when her son showed her on a flight tracking site that no planes were around. Now she’s glued to the Mystery Drones page, she said.  “I find myself — instead of Christmas shopping or cleaning my house — checking it,” she said.  She doesn’t buy what the governor said, that the drones aren’t a risk to public safety. Murphy told Biden on Friday that residents need answers. The federal Homeland Security Department and FBI also said in a joint statement they have no evidence that the sightings pose “a national security or public safety threat or have a foreign nexus.”  Advertisement  “How can you say it’s not posing a threat if you don’t know what it is?” she said. “I think that’s why so many people are uneasy.”  Then there’s the notion that people could misunderstand what they’re seeing. William Austin is the president of Warren County Community College, which has a drone technology degree program, and is coincidentally located in one of the sighting hotspots.  Olivia DeMattio, outside Simple Coffee in Mendham, New Jersey on Thursday, December 12, 2024, is one of many New Jersey residents who have seen large drones at night over their houses and businesses. AP Photo/Ted Shaffrey  Advertisement  Austin says he has looked at videos of purported drones and that airplanes are being misidentified as drones. He cited an optical effect called parallax, which is the apparent shift of an object when viewed from different perspectives. Austin encouraged people to download flight and drone tracker apps so they can better understand what they’re looking at.  Nonetheless, people continue to come up with their own theories.  “It represents the United States of America in 2024,” Austin said. “We’ve lost trust in our institutions, and we need it.”  Federal officials echo Austin’s view that many of the sightings are piloted aircraft such as planes and helicopters being mistaken for drones, according to lawmakers and Murphy.  Advertisement  That’s not really convincing for many, though, who are homing in on the sightings beyond just New Jersey and the East Coast, where others have reported seeing the objects.  For Seph Divine, 34, another member of the drone hunting group who lives in Eugene, Oregon, it feels as if it’s up to citizen sleuths to solve the mystery. He said he tries to be a voice of reason, encouraging people to fact check their information, while also asking probing questions.  “My main goal is I don’t want people to be caught up in the hysteria and I also want people to not just ignore it at the same time,” he said.  Advertisement  “Whether or not it’s foreign military or some secret access program or something otherworldly, whatever it is, all I’m saying is it’s alarming that this is happening so suddenly and so consistently for hours at a time,” he added.  ___",US,0.9502
