link,source,bias,topic,title,content
https://www3.nhk.or.jp/news/html/20241214/k10014668211000.html,nhk,center,Politics,石破首相 第2期復興期間後の財源「今の5年間を超えるものに」,石破首相 第2期復興期間後の財源「今の5年間を超えるものに」石破総理大臣は14日に福島県を訪れて、就任後初めて東京電力福島第一原発を視察し、「核燃料デブリ」の試験的な取り出しなど廃炉に向けた作業や、原発にたまる処理水の海洋放出の進捗（しんちょく）状況を確認しました。また、除染作業で出た土などを保管する大熊町の中間貯蔵施設を訪れ、全体で東京ドーム11杯分の土が処分先が決まらずに保管されている現状などについて説明を受けました。一連の視察のあと石破総理大臣は記者団に対し「福島にはいまだに厳しい実態や課題がある。引き続き『全閣僚が復興大臣』という決意のもと被災地に丁寧に寄り添い、福島の復興に最後まで責任を持ちたい」と述べました。そのうえで、来年度で終了する「第2期復興・創生期間」の次の5年間について「避難者の帰還、生活環境の整備、産業やなりわいの再生などをいっそう進めなければならない極めて重要な期間であり、十分に財源を確保し、事業規模は今の5年間を超えるものにしたい」と述べ、福島県分はいまの期間を超える事業規模とする考えを示しました。さらに、除染作業で出た土の処分を進めるため、すべての閣僚をメンバーとする新たな会議を設置することを表明し「政府一体となって、県外への最終処分に向けた取り組みを進めていく」と述べました。
https://www3.nhk.or.jp/news/html/20241214/k10014668121000.html,nhk,center,Politics,立民 野田代表「“公開方法工夫支出”は抜け穴に 容認できず」,立民 野田代表「“公開方法工夫支出”は抜け穴に 容認できず」立憲民主党の野田代表は14日午後、党本部で行われた政治塾で講演しました。この中で、政策活動費の廃止をめぐり、自民党が一部の支出先を非公開にできる「公開方法工夫支出」を法案から削除し、検討事項として先送りする方向で調整していることに関して「自民党だけが全面廃止ではなく『公開できないものもあるので認めてくれ』と言っている。これを認めたらどんどん抜け穴となっていくので、きっぱりやめるべきだ」と述べました。そのうえで、政策活動費を廃止するために野党7党が共同で提出している法案の成立を目指す考えを示しました。講演のあと野田氏は記者団に対し「余計なことを入れないということだ。もう一回、検討する余地があるなら受け入れられない」と述べました。
https://www3.nhk.or.jp/news/html/20241214/k10014668081000.html,nhk,center,Politics,林官房長官 “拉致被害者帰国に全力 米次期政権にも協力を”,林官房長官 “拉致被害者帰国に全力 米次期政権にも協力を”政府は、毎年12月10日から16日までを「北朝鮮人権侵害問題啓発週間」と定めていて、14日に東京都内で拉致問題に関するシンポジウムを開きました。この中で、拉致問題を担当する林官房長官は「拉致問題は、被害者やその家族も高齢となる中で、時間的制約のある、ひとときもゆるがせにできない人道問題だ。石破政権の最重要課題であり、すべての拉致被害者の一日も早い帰国実現に向けて、政府一丸となって全力で取り組んでいく」と述べました。そのうえで「拉致問題を含む北朝鮮との諸問題の解決には国際社会との連携が不可欠だ。来月、アメリカではトランプ新政権が誕生するが、今後も国際社会への働きかけを引き続き推進していく」と述べ、トランプ次期政権にも拉致問題の解決に向けた協力を求めていく考えを示しました。これに先立って林官房長官は、教員を目指す大学生たちと車座対話を行い、拉致問題を風化させないため、若い世代への広報活動などに力を入れていくと強調しました。
https://www3.nhk.or.jp/news/html/20241214/k10014667951000.html,nhk,center,Politics,「防災庁」設置に向け 全閣僚がメンバーの会議 近く初会合へ,「防災庁」設置に向け 全閣僚がメンバーの会議 近く初会合へ石破総理大臣は人命最優先の防災立国の構築を政権の重要施策に掲げていて、令和8年度中の「防災庁」の設置を目指しています。こうした中、政府は「防災庁」の設置に向けた準備などに一丸となって取り組む必要があるとして、石破総理大臣をトップにすべての閣僚をメンバーとする新たな会議を設置し、近く初会合を開くことにしています。会議の名称は「防災立国推進会議」とする方向で調整していて、政府の今の体制にどのような課題があるか検証したうえで「防災庁」が担う役割や権限といった制度設計の検討を進め、抜本的な対策の強化につなげたいとしています。政府は、来年夏にまとめる経済財政運営の基本方針「骨太の方針」に具体的な施策を盛り込みたい考えで、政権幹部の1人は「南海トラフ巨大地震などの発生に備え、閣僚全員が防災担当大臣だという思いで取り組みたい」と話しています。
https://www3.nhk.or.jp/news/html/20241214/k10014667671000.html,nhk,center,Politics,石破首相 “欧州とインド太平洋の安全保障 ますます密接に”,石破首相 “欧州とインド太平洋の安全保障 ますます密接に”G7各国の首脳によるテレビ会議は、日本時間の13日夜から14日未明にかけて1時間余り開かれ、日本からは石破総理大臣が出席しました。この中で石破総理大臣は、ロシアによるウクライナ侵攻をめぐり「兵士の派遣を含めたロシアと北朝鮮の軍事協力の進展を深刻に懸念する。インド太平洋地域の安全保障にも直接影響する」と指摘しました。その上で、日本として、ロシアに軍事転用可能な物資を提供するなど制裁のう回に関与した第三国の団体などへの追加制裁を検討するほか、ウクライナに対しては越冬支援や復旧・復興の支援に引き続き取り組む考えを示しました。そして、ウクライナの公正かつ永続的な平和の実現が必要だとして、G7が結束して支援を続けるべきだと強調しました。一方、中東情勢では、シリアでアサド政権が崩壊したことを受けて、国際社会が平和的で安定した政権移行のプロセスを支えていく必要があるという認識を示しました。また、インド太平洋地域の情勢をめぐっては、覇権主義的な動きを強める中国を念頭に、同志国による協力を一層強化することが重要だと訴えました。さらに石破総理大臣は「法の支配に基づく国際秩序を維持・強化することがG7の最も重要な役割だ。ヨーロッパと中東、インド太平洋の安全保障がますます密接に関連するようになっており、引き続き協力したい」と呼びかけました。
https://www3.nhk.or.jp/news/html/20241214/k10014667531000.html,nhk,center,Politics,自民「公開方法工夫支出」先送りで調整 政治資金規正法再改正,自民「公開方法工夫支出」先送りで調整 政治資金規正法再改正政治改革に関する衆議院の特別委員会では、与野党が提出した9つの法案の審議が行われています。論点の1つである政策活動費の廃止は、各党で方向性が一致していますが、自民党案に盛り込まれた、外交上の秘密に関わる場合などは支出先を非公開にできる「公開方法工夫支出」について、立憲民主党など野党側は「第2の政策活動費になりかねず、抜け穴になる」などと指摘しています。これを受けて、自民党は「公開方法工夫支出」を法案から削除するとともに、こうした支出のあり方について、再来年・2026年1月の法律の施行までの検討事項として先送りする方向で調整を進めています。自民党と立憲民主党は、特別委員会の筆頭理事による法案の修正協議を行っていて、自民党は、協議を通じて野党側の理解を得ながら合意点を見いだし法改正につなげたい考えです。また、政治資金をチェックする第三者機関について、国会に設置することや、提言機能を持たせることなど、共通点があるとして、公明党と国民民主党が共同提出した法案に賛同することも検討しています。自民党としては、政治の信頼回復に向けて、今の国会の会期中に法改正を実現するため、来週前半にも関連法案を参議院に送りたい考えで、法案の採決をめぐっても野党側と調整を進めることにしています。
https://www3.nhk.or.jp/news/html/20241214/k10014667521000.html,nhk,center,Politics,“所得税控除額123万円に”自民・公明案に国民民主反発 調整へ,“所得税控除額123万円に”自民・公明案に国民民主反発 調整へ自民・公明両党は13日、国民民主党と5回目となる税制協議を行い、「年収103万円の壁」の見直しに向けて具体案を示しました。それによりますと、所得税の控除額を現在の103万円から20万円引き上げて123万円に変更し、年末調整で対応する形で来年から実施するとしています。引き上げの根拠は、1995年からの食料や光熱費など生活に欠かせない品目の物価上昇をもとに、控除額を20％引き上げると説明しました。これに対し国民民主党は、先の3党の幹事長合意で控除額について「178万円を目指す」としていることを踏まえ、受け入れられないとして、さらに引き上げるよう求めました。国民民主党の古川税制調査会長は「与党は『可能なかぎりの誠意を尽くした数字だ』と話していたが、この案では話にならない」と反発しました。控除額の引き上げ幅をめぐり、与党と国民民主党の認識に溝があることから、3党は来週も調整を続けることにしています。
https://www3.nhk.or.jp/news/html/20241213/k10014667721000.html,nhk,center,Politics,公明 “バランスとれた電源構成目指すべき” 石破首相に提言,公明 “バランスとれた電源構成目指すべき” 石破首相に提言公明党の「総合エネルギー対策本部」の本部長を務める赤羽副代表らは13日夜、総理大臣官邸で、石破総理大臣に対し、政府の新しいエネルギー基本計画の策定に向けた提言を手渡しました。提言では、資源に乏しいという日本のリスクを軽減する観点から特定の電源に過度に依存しないよう、バランスのとれた電源構成を目指すべきだとしています。そして、原発については、原子力規制委員会の厳しい審査をとおり、地元の理解が得られた既存の原発の再稼働を進めるとしています。また、安全性が高い「次世代革新炉」への建て替えは、国内にある原発の総数が増えないよう、電力会社が持つ既存の原発の敷地内に設置し、地元の理解や地域の雇用に寄与するものにかぎり、具体化を検討すべきだとしています。このあと赤羽氏は記者団に対し「この提言を踏まえれば原発の数がどんどん増えることにはならず必ず低減していく」と述べました。これに加えて公明党は、政府の新たな地球温暖化対策計画に向けても提言しました。
https://www3.nhk.or.jp/news/html/20241213/k10014667631000.html,nhk,center,Politics,豪とフリゲート艦共同開発へ 中谷防衛相 “オールジャパンで”,豪とフリゲート艦共同開発へ 中谷防衛相 “オールジャパンで”オーストラリアは、フリゲート艦の老朽化に伴って、新たに最大11隻を導入する計画で、共同開発の相手として、海上自衛隊の最新鋭の護衛艦「もがみ」型をベースにした開発を提案した日本と、ドイツを最終候補に絞り込みました。これを受けて13日、防衛省で選定に向けた官民合同の委員会の初会合が開かれ、中谷防衛大臣は「『もがみ』型は、世界で最良の新時代の護衛艦だ。ベストな提案ができるよう、オールジャパンで取り組んでいく」と述べました。委員会では、防衛省のほか外務省や経済産業省、それに「もがみ」型を建造した三菱重工業や、装備品を扱うNECなどがメンバーになっていて、今後、情報を共有しながら、連携してオーストラリア側に働きかけていくということです。オーストラリア政府による選定は、来年後半以降に行われることになっています。
https://www3.nhk.or.jp/news/html/20241213/k10014667551000.html,nhk,center,Politics,石破首相 “男女共同参画 新基本計画策定に向け議論を”,石破首相 “男女共同参画 新基本計画策定に向け議論を”政府の男女共同参画会議が13日夜、総理大臣官邸で開かれ、石破総理大臣は「女性活躍、男女共同参画は多様性が尊重される社会を実現するとともに、わが国の経済社会の持続的な発展に不可欠の要素だ」と述べました。その上で5年間の政府の取り組みを定めた男女共同参画基本計画が再来年の3月末で期限を迎えることを踏まえ新たな基本計画の策定に向けて議論を進めるよう指示しました。今の基本計画は4年前のとりまとめの際、選択的夫婦別姓の扱いをめぐって自民党内で賛否が分かれ「必要な対応を進める」から「さらなる検討を進める」へと表現が修正された経緯があります。政府は会議からの答申を受けた上で与党内の議論を経て来年12月に新たな基本計画を決定する方針ですが、選択的夫婦別姓について自民党内には依然、賛否両論があり、扱いが焦点となる見通しです。
https://www3.nhk.or.jp/news/html/20241213/k10014667291000.html,nhk,center,Politics,“的確な法整備を” 兵庫県知事選挙など受け議会が意見書可決,“的確な法整備を” 兵庫県知事選挙など受け議会が意見書可決兵庫県議会は13日の本会議で、県知事選挙などを受けて「選挙活動の健全性を確保したい」として、国に対応を求める意見書を全会一致で可決しました。この中では「近年の選挙では、街頭演説などに対する妨害行為や、選挙ポスター、政見放送の本来の目的を逸脱した利用などが問題になった。SNSや動画を用いたひぼう中傷や真偽不明の情報の拡散も見られた」と指摘しています。そして「インターネット上を含む言論の場において、選挙の公平・公正を損なうような行為が横行することは、民主主義の健全性を損なうおそれのあるゆゆしき事態だ」として、公職選挙法が想定していない状況について早急に検証し、法整備を的確に行うことを求めています。また違法な選挙運動をより確実に取り締まり、選挙の公平・公正を確保することも求めています。意見書は石破総理大臣や衆参両院の議長などに宛てて提出するということです。
https://www3.nhk.or.jp/news/html/20241213/k10014667251000.html,nhk,center,Politics,「103万円の壁」自公の123万円案に国民 “受け入れられない”,「103万円の壁」自公の123万円案に国民 “受け入れられない”来年度の税制改正に向けて、自民党の宮沢税制調査会長、公明党の赤羽税制調査会長、国民民主党の古川税制調査会長らは13日夕方、5回目となる税制協議を行いました。この中で、「年収103万円の壁」の見直しをめぐり、自民・公明両党は、所得税の控除額を現在の103万円から123万円に引き上げる案を示しました。引き上げの根拠としては、1995年からの食料や光熱費など生活に欠かせない品目の物価上昇をもとに、控除額を20％引き上げるとし、所得税の基礎控除を現在の48万円から58万円に、給与所得控除を現在の55万円から65万円に、それぞれ10万円ずつ引き上げると説明しました。さらに両党は、来年から実施するとした上で、事務負担に配慮するため、年末調整で対応すると伝えました。これに対し、国民民主党の古川氏は11日の3党の幹事長合意で控除額について「178万円を目指して来年から引き上げる」としていることを踏まえ、案は受け入れられないという認識を示し、さらに引き上げるよう求めました。そして持ち帰って党内で具体的な対応を検討することになりました。3党は来週、再度、協議を行うことにしています。自民 宮沢税調会長「相違あるも誠意見せたつもり」自民党の宮沢税制調査会長は記者団に対し「国民民主党からは自分たちの考えるレベルとかなり相違があると言われたが、誠意を見せたつもりだ」と述べました。そして、状況をゴルフに例えて「グリーンに近づいていないという話だが、グリーンがどこにあるか分からないので『グリーンの在りかぐらいちゃんと教えてほしい』と伝えた」と述べました。国民 古川税調会長「話にならない」国民民主党の古川税制調査会長は記者団に対し「与党側は基礎控除と給与所得控除の引き上げ額を示し、『可能な限りの誠意を尽くした数字だ』と話していたが、この案では話にならない。持ち帰って党内に報告し、意見を踏まえてまた来週、再協議になる」と述べました。自公 税制改正の項目固める来年度の税制改正をめぐり、自民・公明両党は、防衛財源を確保するための増税の開始時期を含む改正項目の内容を固めました。「年収103万円の壁」の見直しなど残る主要項目について、国民民主党と協議を進めることにしています。自民・公明両党は13日それぞれ税制調査会の会合を開き、来年度の税制改正項目の内容を固めました。このうち、13日両党で合意した防衛財源を確保するための増税の開始時期については、所得税は決定を先送りし、法人税とたばこ税は再来年・2026年の4月からにするとしています。また、個人型の確定拠出年金＝iDeCo（イデコ）について企業年金との掛金の限度額を月額7000円引き上げ、6万2000円にするなどとしています。これにより、与党としての議論を終え、今後の対応を、両党の税制調査会長に改めて一任しました。今後、両党は国民民主党との間で「年収103万円の壁」の見直し、ガソリン税の暫定税率の扱い、それにことしの年末に結論を得ることになっている高校生などを扶養する場合の扶養控除を縮小するかどうかといった残る主要項目について協議を進めることにしています。
https://www3.nhk.or.jp/news/html/20241213/k10014667271000.html,nhk,center,Politics,維新 吉村代表 “来夏の参院選 獲得議席目標 現有18議席以上”,維新 吉村代表 “来夏の参院選 獲得議席目標 現有18議席以上”日本維新の会は現在、党所属の参議院議員が18人いて、来年夏の参議院選挙ではこのうち6人が改選となります。日本維新の会の吉村代表は13日、日本記者クラブで記者会見し、参議院選挙で獲得を目指す議席数について「非常に厳しい党勢の中からのスタートだと認識しており、数を減らさない現有議席以上というのが目標だ」と述べ、非改選議席も含めて18議席以上とする考えを示しました。また、ほかの野党との関係について「野党第1党の立憲民主党とは全く憲法観も違うし、政策の根本的な価値観も違うところは多いが、国民民主党は、次世代のことを考えるという価値観は非常に近いと思うところはある。現役世代に対する政策など、いろいろ協議できることがあればしていきたい」と述べました。
https://www3.nhk.or.jp/news/html/20241213/k10014667181000.html,nhk,center,Politics,石破首相 “共通課題で連携” カリブ諸国の外相らに伝える,石破首相 “共通課題で連携” カリブ諸国の外相らに伝える石破総理大臣はカリブ海の14か国などからなるCARICOM＝カリブ共同体の外相らと13日、国会内で面会しました。この中で石破総理大臣は、外相らの日本訪問を歓迎し、14日、外務省で開かれる日本とCARICOMの外相らとの会合で有意義な議論が行われることに期待を示しました。そして、カリブ諸国とともに気候変動や自然災害をはじめとした共通の課題や、国連改革などに取り組みたいという考えを伝えました。14日の会合では環境や気候変動、それに治安が悪化しているハイチの安定化などカリブ諸国が抱える課題をめぐって議論が行われる見通しです。
https://www3.nhk.or.jp/news/html/20241213/k10014667161000.html,nhk,center,Politics,伊藤復興相 代表務めた支部で10年以上収支報告書未提出を陳謝,伊藤復興相 代表務めた支部で10年以上収支報告書未提出を陳謝愛知県選挙管理委員会によりますと、自民党の知多市支部は伊藤復興大臣が代表を務めていた平成21年と22年の2年分の政治資金収支報告書をことし3月まで10年以上にわたり提出していなかったということです。政治資金規正法では政党の地域支部などは前年分の収支報告書を毎年3月末までに提出することが義務づけられていて、2年続けて報告書が提出されないと、政治団体の届け出がないとみなされ、政治活動に伴って寄付を受けたり支出したりすることができなくなります。伊藤復興大臣は13日の参議院予算委員会で「支部の代表を務めていたのは平成22年の春までだが、いずれにしても私が関係していた団体がご心配をおかけしたことは素直におわびを申し上げたい。誠に申し訳ありませんでした」と述べ、陳謝しました。その上で「今後このようなことがないよう引き締めていきたいし、自分自身も引き締めてやっていきたい」と述べました。立民 野田代表「違反は明確 立場厳しく問われる」立憲民主党の野田代表は記者会見で「『うっかり』は往々にしてあるが、まったく報告していないということは無責任の極みだ。政治改革をやっていこうという時に極めて責任は重たく、厳しく追及していかなければならない。政治資金規正法違反は明確で、予算執行や税制に関わる責任がある立場を担っていける人なのか厳しく問われてくる」と述べました。共産 山添政策委員長「実態を説明してもらうのが先決」共産党の山添政策委員長は記者会見で「実態を説明してもらうのが先決だ。自民党は常に指摘されてから指摘された部分を直すという対応をしてきている。『裏金問題』であれほど不記載問題が指摘されたにもかかわらず、あとから不備が出てきており、政治とカネをめぐる不正や腐敗はまだまだあるのではないか」と述べました。林官房長官「適切に説明し引き続き職責果たして」林官房長官は午後の記者会見で「政治活動に関する事柄については、それぞれの政治家が必要に応じ適切に説明することが重要だ。復興大臣として引き続き適切に説明し、その職責を果たしてもらいたい」と述べました。
https://www3.nhk.or.jp/news/html/20241213/k10014667131000.html,nhk,center,Politics,防災体制議論する自民の組織「防災庁」設置に向け提言まとめへ,防災体制議論する自民の組織「防災庁」設置に向け提言まとめへ石破総理大臣は人命最優先の防災体制を早急に構築する必要があるとして令和8年度中に「防災庁」の設置を目指す考えを示しています。こうした中、自民党は防災体制のあり方を議論するための組織として、「防災体制抜本的強化本部」を設け、13日、初会合を開きました。冒頭、本部長を務める谷公一元防災担当大臣は「防災庁がどういう機能を持った組織にしようとしているのかや人員の確保などについて幅広く意見を聞いていきたい」と述べました。会合では、政府から「防災庁」の設置に向けた準備状況について説明を受け、出席者から「なぜ『防災庁』を設ける必要があるのか整理して屋上屋を架すことにならないようにしなければならない」などの指摘が出されました。そして「防災庁」の役割などを検討し、今後、提言をまとめていくことになりました。
https://www3.nhk.or.jp/news/html/20241213/k10014667071000.html,nhk,center,Politics,衆院政倫審 萩生田光一氏ら15人の審査 17日～19日 公開で開催,衆院政倫審 萩生田光一氏ら15人の審査 17日～19日 公開で開催政治とカネの問題をめぐり、自民党は12日、野党側が衆議院政治倫理審査会への出席を求めている萩生田光一氏ら15人全員から出席を申し出る書類が提出されたことを立憲民主党に伝えました。これを受けて、13日は審査会の幹事会が開かれ、自民党は、15人全員が公開の形式で審査会に出席することを希望していると伝えました。そして、幹事会は17日から3日間、公開して審査会を開催することを決めました。具体的には、名前の五十音順に開催され、1人あたりの時間は、本人の弁明が10分、各党の質疑が44分のあわせて54分となります。17日は▽防衛大臣などを務めた稲田朋美氏、▽加藤竜祥氏、▽小森卓郎氏、▽佐々木紀氏の4人です。18日は▽文部科学大臣を務めた柴山昌彦氏、▽鈴木英敬氏、▽関芳弘氏、▽田畑裕明氏、▽根本幸典氏、▽政務調査会長などを務めた萩生田光一氏、▽復興大臣を務めた平沢勝栄氏の7人です。19日は▽幹事長代行の福田達夫氏、▽宮内秀樹氏、▽農林水産大臣を務めた宮下一郎氏、▽簗和生氏の4人です。参議院政治倫理審査会でも、不記載があった27人の関係議員のうち4人の審査を来週、行う方向で調整が進められています。与党側幹事 自民 村井氏「幅広く世の中に伝わる機会に」与党側の幹事を務める自民党の村井英樹氏は記者団に対し「15人全員公開での開催は、本人の意向を踏まえてのものだ。公開ということになり、自身の弁明や主張が幅広く世の中に伝わる機会になるかと思う」と述べました。野党側筆頭幹事 立民 寺田氏「焦点を少しでも明らかに」野党側の筆頭幹事を務める立憲民主党の寺田学氏は「みずから手を挙げて15人が弁明する姿勢を示したのは評価したい一方、旧安倍派の議員の申し出の書類を見るかぎり、一字一句すべて同じになっていて、いかんとも評価しがたい。しっかり議論し、焦点となっていることが少しでも明らかになればいい」と述べました。
https://www3.nhk.or.jp/news/html/20241213/k10014667041000.html,nhk,center,Politics,自民都連 パーティー券購入者など一部不記載 収支報告書を訂正,自民都連 パーティー券購入者など一部不記載 収支報告書を訂正政治資金規正法は、1回の政治資金パーティーで同じ人や団体から20万円を超える支払いを受けた場合は、名前や金額などを政治資金収支報告書に記載しなければならないと定めています。自民党東京都連は去年1月に政治資金パーティーを開いていましたが、パーティー券収入の一部に不記載があったとして去年とおととしの2年分の収支報告書を12日、訂正しました。それによりますと、去年は、山田美樹前衆議院議員が支払った150万円分や、若宮健嗣前衆議院議員が代表を務める2つの政治団体が支払った200万円分など合わせて528万円分を、おととしは、政治団体などが支払った304万円分をそれぞれ記載していなかったとして訂正し、不記載の総額は832万円にのぼりました。これについて自民党東京都連は「少額ずつ購入してもらったという認識だったため、同じ個人や団体が合わせて20万円を超えてパーティー券を購入していたことに気付かなかった」としています。
https://www3.nhk.or.jp/news/html/20241213/k10014667031000.html,nhk,center,Politics,旧優生保護法 新たな補償を周知へ特設サイト開設 こども家庭庁,旧優生保護法 新たな補償を周知へ特設サイト開設 こども家庭庁旧優生保護法をめぐり、不妊手術を強制された被害者本人らに新たな補償を行うための法律がことし10月に成立し、被害者に1500万円、その配偶者に500万円が支給されます。来月17日の法律の施行日から請求手続きができるようになるのを前に、こども家庭庁はホームページに特設サイトを開設しました。サイトには支給の対象や金額、問い合わせ先などが掲載されていて、今後、具体的な請求方法などを順次追加し、周知を図ることにしています。また、障害がある人にも必要な情報が届くよう、手話や字幕付きの動画や点字を使ったリーフレットなどの作成も進めるとしています。三原こども政策担当大臣は記者団に対し「とにかく周知を徹底していくことが非常に大切だ。何かお困りのことがある方にもしっかりと情報を届け、補償金などの支給が着実に行われるよう準備に努めていく」と述べました。
https://www3.nhk.or.jp/news/html/20241215/k10014668371000.html,nhk,center,International,韓国大統領職務代行のハン首相 米バイデン大統領と電話会談,韓国大統領職務代行のハン首相 米バイデン大統領と電話会談ハン首相は、国会での弾劾議案の可決に伴って職務が停止されたユン・ソンニョル（尹錫悦）大統領の職務代行を務めていて、電話会談で「アメリカとの同盟を揺るぎなく維持し、発展させていくように努める」と強調しました。これに対してバイデン大統領は「韓国の民主主義を信頼する。韓国とアメリカの鉄壁のような同盟関係は依然として変わりない」と述べた上で、米韓両国、日米韓3か国の関係強化に韓国とともに努めていく考えを示したということです。
https://www3.nhk.or.jp/news/html/20241215/k10014668251000.html,nhk,center,International,シリア 暫定政権主導者 ロシアやイランとの関係見直しへ,シリア 暫定政権主導者 ロシアやイランとの関係見直しへシリアでは今月8日、反政府勢力が独裁的なアサド政権を崩壊に追いやったあと、反政府勢力を率いた「シリア解放機構」のもとで暫定政権が発足しました。地元のメディアは14日、「シリア解放機構」のジャウラニ指導者が旧政権の後ろ盾となってきたロシアやイランとの関係を見直す考えを示したと伝えました。このうちロシアについては「共通の利益に資するよう、関係を再検討する機会をロシアに与えた」と述べ、現時点では慎重な姿勢で臨む考えを強調したということです。シリア国内のロシア軍の基地では軍事物資を撤収するような動きがみられると報じられていて、ロシア側の対応も注目されます。一方、アメリカのブリンケン国務長官はシリア情勢をめぐってトルコなど関係国の外相らと会談したあと会見し、シリア解放機構側と直接、連絡をとっていることを明らかにしました。アメリカなどはシリア解放機構をテロ組織に指定していて、そのシリア解放機構が主導する暫定政権にどう対応していくか注目されます。一方、シリアでは、イスラエル軍がアサド政権が保有していた兵器がテロリストの手に渡るのを防ぐためだと主張して、空爆を繰り返しています。シリア国内の情報を収集するシリア人権監視団は13日の夜から14日にかけて28回の空爆が行われたとしていて、ロイター通信は、13日にダマスカスから撮影したとする大規模な爆発の映像を配信しました。“シリア駐留のロシア軍 軍事物資撤収か”ロイター通信ロイター通信はシリア北西部にあるフメイミム空軍基地に駐留しているロシア軍が軍事物資の撤収を行っているとみられると伝えました。人工衛星を運用するアメリカの企業「マクサー・テクノロジーズ」が13日に撮影した衛星写真をもとに伝えたもので、写真には大型輸送機アントノフ124がが貨物を積み込むために機首を上に向けて開けた状態で写っています。近くでは攻撃ヘリコプター「カモフ52」が分解され、輸送の準備が進められているとみられるほか、最新の地対空ミサイルシステム、「S400」の一部も基地内の設置場所から移動の準備が進められているとしています。ロシア軍などの分析をしているカーネギー国際平和財団のコフマン上級研究員はSNSへの投稿で「撤退は進行中だがこれが完全な撤退なのかどうかは、まだ分からない」と指摘しています。ロシア政府はシリアの暫定政権を主導する「シリア解放機構」と駐留継続に向けて模索を続けていると明らかにしています。
https://www3.nhk.or.jp/news/html/20241215/k10014644621000.html,nhk,center,International,ロシア軍がクルスク州で北朝鮮兵を戦闘に投入か,ロシア軍がクルスク州で北朝鮮兵を戦闘に投入かロシア軍がクルスク州で北朝鮮兵を戦闘に投入かウクライナ軍が越境攻撃を行っているロシア西部のクルスク州では、およそ1万1000人の北朝鮮の兵士が展開していると指摘されていますが、これまでのところ、活動の状況などは明らかになっていません。こうした中、ウクライナ軍参謀本部は14日、クルスク州で、ロシア軍が北朝鮮の兵士を戦闘に投入し始め、これまでにロシアと北朝鮮の側でおよそ200人が死亡したと明らかにしました。死者数の内訳は分かっていません。北朝鮮の兵士はロシア軍の空てい部隊などの一員として突撃作戦に参加しているということで、ウクライナ軍は無人機などで応戦しているということです。また「言葉の壁は依然として指揮統制などを保つ上で困難な障害となっている」として北朝鮮の兵士が味方の部隊を誤って攻撃して死者が出る事態もあったとしています。ウクライナのゼレンスキー大統領は14日、SNSに投稿したビデオ演説で「ロシアが北朝鮮の兵士を攻撃に投入し始めたという暫定的な証拠がある。かなりの数だ。ロシアは彼らを部隊に組みこみ、クルスク州での作戦で利用している」と述べました。
https://www3.nhk.or.jp/news/html/20241215/k10014668241000.html,nhk,center,International,韓国 弾劾議案可決 憲法裁判所の判断と大統領への捜査進むか,韓国 弾劾議案可決 憲法裁判所の判断と大統領への捜査進むか韓国の国会では14日、ユン・ソンニョル大統領の弾劾を求める議案が採決され、賛成票が国会議員の3分の2を超えて可決されました。弾劾の議決書は、大統領府に届き、ユン大統領の職務が停止されてハン・ドクス（韓悳洙）首相が職務を代行することになりました。その後、開かれた臨時閣議でハン首相は、国民に謝罪した上で、「国政の混乱を早く収束させ、国民の日常を取り戻す。危機克服に全力を尽くす」と強調しました。今後は、憲法裁判所が180日以内に、弾劾が妥当かどうかを判断することになります。憲法裁判所は16日、裁判官が集まって会議を開き、今後の日程を議論する予定で、手続きを本格化させるとみられます。一方、ユン大統領は、「非常戒厳」の宣言をめぐり内乱などの疑いで野党側から告発され、大統領府への捜索令状には、容疑者はユン大統領と明記されていると伝えられていて、引き続き捜査が進むものとみられます。韓国の通信社、連合ニュースは、職務が停止されたことで、大統領に対する捜査が国政運営に及ぼす影響は小さくなったと指摘し、捜査機関がユン大統領への直接の捜査に乗り出すのではないかという見通しを報じていて、捜査の行方にも関心が集まっています。日本政府 “韓国の内政状況にかかわらず連携継続する必要”日本政府内では、日韓関係の改善に精力的に取り組んできたユン大統領が、外交に関われなくなったことで、影響を懸念する声があがっています。政府関係者の1人は、「今の情勢では、来年の日韓国交正常化60年も祝賀ムードにはならないかもしれない」と述べました。政府は、今後、弾劾が妥当かを判断する憲法裁判所の審理の行方とともに韓国の与野党の動向などについて情報収集を続ける方針です。中谷防衛大臣は14日、訪問先の沖縄県名護市で「韓国は国際社会のさまざまな課題にパートナーとして協力すべき重要な隣国だ。地域の安全保障環境が厳しさと複雑さを増す中で、日韓、日米韓の連携がますます重要になっていることに変わりはない」と述べました。政府は、韓国の内政状況にかかわらず、日韓両国で連携を継続する必要があるとして、引き続き、事務レベルを中心に、日韓や日米韓で意思疎通を図っていくことにしています。米国務長官「ハン首相と協力する準備できている」アメリカのブリンケン国務長官は訪問先の中東ヨルダンで開いた記者会見で、韓国のユン・ソンニョル大統領の弾劾を求める議案が可決されたことについて質問に答えました。ブリンケン長官は「韓国は民主主義の強じんさを示した。憲法に定められたプロセスが平和的に進められていく様子を目の当たりにした。われわれは大統領の職務を代行するハン首相と協力する準備ができている。韓国の国民を強く支持しているし、両国を結びつける鉄壁の同盟を強く支持している」と述べて、アメリカと韓国の関係は揺るがないと強調しました。
